Type	Symbol	Name	ID	URL	Locus type	status
gene	RSPO3	R-spondin 3	HGNC:20866	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20866	Gene with protein product	Approved
gene	RSPO4	R-spondin 4	HGNC:16175	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16175	Gene with protein product	Approved
gene	RSPRY1	ring finger and SPRY domain containing 1	HGNC:29420	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29420	Gene with protein product	Approved
gene	RSRC1	arginine and serine rich coiled-coil 1	HGNC:24152	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24152	Gene with protein product	Approved
gene	RSRC2	arginine and serine rich coiled-coil 2	HGNC:30559	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30559	Gene with protein product	Approved
gene	RSRP1	arginine and serine rich protein 1	HGNC:25234	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25234	Gene with protein product	Approved
gene	RSU1	Ras suppressor protein 1	HGNC:10464	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10464	Gene with protein product	Approved
gene	RTBDN	retbindin	HGNC:30310	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30310	Gene with protein product	Approved
gene	RTCA	RNA 3'-terminal phosphate cyclase	HGNC:17981	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17981	Gene with protein product	Approved
gene	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase	HGNC:26935	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26935	Gene with protein product	Approved
gene	RTEL1	regulator of telomere elongation helicase 1	HGNC:15888	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15888	Gene with protein product	Approved
gene	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	HGNC:28996	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28996	Gene with protein product	Approved
gene	RTF2	replication termination factor 2	HGNC:15890	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15890	Gene with protein product	Approved
gene	RTKN	rhotekin	HGNC:10466	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10466	Gene with protein product	Approved
gene	RTKN2	rhotekin 2	HGNC:19364	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19364	Gene with protein product	Approved
gene	RTL1	retrotransposon Gag like 1	HGNC:14665	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14665	Gene with protein product	Approved
gene	RTL3	retrotransposon Gag like 3	HGNC:22997	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:22997	Gene with protein product	Approved
gene	RTL4	retrotransposon Gag like 4	HGNC:25214	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25214	Gene with protein product	Approved
gene	RTL5	retrotransposon Gag like 5	HGNC:29430	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29430	Gene with protein product	Approved
gene	RTL6	retrotransposon Gag like 6	HGNC:13343	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13343	Gene with protein product	Approved
gene	RTL8A	retrotransposon Gag like 8A	HGNC:24514	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24514	Gene with protein product	Approved
gene	RTL8B	retrotransposon Gag like 8B	HGNC:33156	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:33156	Gene with protein product	Approved
gene	RTL8C	retrotransposon Gag like 8C	HGNC:2569	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2569	Gene with protein product	Approved
gene	RTL9	retrotransposon Gag like 9	HGNC:29245	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:29245	Gene with protein product	Approved
gene	RTL10	retrotransposon Gag like 10	HGNC:26112	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26112	Gene with protein product	Approved
gene	RTN1	reticulon 1	HGNC:10467	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10467	Gene with protein product	Approved
gene	RTN2	reticulon 2	HGNC:10468	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10468	Gene with protein product	Approved
gene	RTN3	reticulon 3	HGNC:10469	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10469	Gene with protein product	Approved
gene	RTN4	reticulon 4	HGNC:14085	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14085	Gene with protein product	Approved
gene	RTN4IP1	reticulon 4 interacting protein 1	HGNC:18647	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18647	Gene with protein product	Approved
gene	RTN4R	reticulon 4 receptor	HGNC:18601	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18601	Gene with protein product	Approved
gene	RTN4RL1	reticulon 4 receptor like 1	HGNC:21329	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21329	Gene with protein product	Approved
gene	RTN4RL2	reticulon 4 receptor like 2	HGNC:23053	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23053	Gene with protein product	Approved
gene	RTP1	receptor transporter protein 1	HGNC:28580	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28580	Gene with protein product	Approved
gene	RTP2	receptor transporter protein 2	HGNC:32486	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:32486	Gene with protein product	Approved
gene	RTP3	receptor transporter protein 3	HGNC:15572	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:15572	Gene with protein product	Approved
gene	RTP4	receptor transporter protein 4	HGNC:23992	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23992	Gene with protein product	Approved
gene	RTP5	receptor transporter protein 5 (putative)	HGNC:26585	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:26585	Gene with protein product	Approved
gene	RTRAF	RNA transcription, translation and transport factor	HGNC:23169	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23169	Gene with protein product	Approved
gene	RTTN	rotatin	HGNC:18654	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18654	Gene with protein product	Approved
gene	RUBCN	rubicon autophagy regulator	HGNC:28991	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:28991	Gene with protein product	Approved
gene	RUBCNL	rubicon like autophagy enhancer	HGNC:20420	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20420	Gene with protein product	Approved
gene	RUFY1	RUN and FYVE domain containing 1	HGNC:19760	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19760	Gene with protein product	Approved
gene	RUFY2	RUN and FYVE domain containing 2	HGNC:19761	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19761	Gene with protein product	Approved
gene	RUFY3	RUN and FYVE domain containing 3	HGNC:30285	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30285	Gene with protein product	Approved
gene	RUFY4	RUN and FYVE domain containing 4	HGNC:24804	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24804	Gene with protein product	Approved
gene	RUNDC1	RUN domain containing 1	HGNC:25418	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25418	Gene with protein product	Approved
gene	RUNDC3A	RUN domain containing 3A	HGNC:16984	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:16984	Gene with protein product	Approved
gene	RUNDC3B	RUN domain containing 3B	HGNC:30286	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30286	Gene with protein product	Approved
gene	RUNX1	RUNX family transcription factor 1	HGNC:10471	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10471	Gene with protein product	Approved
gene	RUNX1T1	RUNX1 partner transcriptional co-repressor 1	HGNC:1535	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1535	Gene with protein product	Approved
gene	RUNX2	RUNX family transcription factor 2	HGNC:10472	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10472	Gene with protein product	Approved
gene	RUNX3	RUNX family transcription factor 3	HGNC:10473	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10473	Gene with protein product	Approved
gene	RUSC1	RUN and SH3 domain containing 1	HGNC:17153	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17153	Gene with protein product	Approved
gene	RUSC2	RUN and SH3 domain containing 2	HGNC:23625	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23625	Gene with protein product	Approved
gene	RUSF1	RUS family member 1	HGNC:25848	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25848	Gene with protein product	Approved
gene	RUVBL1	RuvB like AAA ATPase 1	HGNC:10474	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10474	Gene with protein product	Approved
gene	RUVBL2	RuvB like AAA ATPase 2	HGNC:10475	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10475	Gene with protein product	Approved
gene	RWDD1	RWD domain containing 1	HGNC:20993	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20993	Gene with protein product	Approved
gene	RWDD2A	RWD domain containing 2A	HGNC:21385	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21385	Gene with protein product	Approved
gene	RWDD2B	RWD domain containing 2B	HGNC:1302	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1302	Gene with protein product	Approved
gene	RWDD3	RWD domain containing 3	HGNC:21393	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21393	Gene with protein product	Approved
gene	RWDD4	RWD domain containing 4	HGNC:23750	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:23750	Gene with protein product	Approved
gene	RXFP1	relaxin family peptide receptor 1	HGNC:19718	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19718	Gene with protein product	Approved
gene	RXFP2	relaxin family peptide receptor 2	HGNC:17318	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17318	Gene with protein product	Approved
gene	RXFP3	relaxin family peptide receptor 3	HGNC:24883	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:24883	Gene with protein product	Approved
gene	RXFP4	relaxin family peptide/INSL5 receptor 4	HGNC:14666	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14666	Gene with protein product	Approved
gene	RXRA	retinoid X receptor alpha	HGNC:10477	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10477	Gene with protein product	Approved
gene	RXRB	retinoid X receptor beta	HGNC:10478	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10478	Gene with protein product	Approved
gene	RXRG	retinoid X receptor gamma	HGNC:10479	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10479	Gene with protein product	Approved
gene	RXYLT1	ribitol xylosyltransferase 1	HGNC:13530	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:13530	Gene with protein product	Approved
gene	RYBP	RING1 and YY1 binding protein	HGNC:10480	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10480	Gene with protein product	Approved
gene	RYK	receptor like tyrosine kinase	HGNC:10481	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10481	Gene with protein product	Approved
gene	RYR1	ryanodine receptor 1	HGNC:10483	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10483	Gene with protein product	Approved
gene	RYR2	ryanodine receptor 2	HGNC:10484	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10484	Gene with protein product	Approved
gene	RYR3	ryanodine receptor 3	HGNC:10485	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10485	Gene with protein product	Approved
gene	S1PR1	sphingosine-1-phosphate receptor 1	HGNC:3165	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3165	Gene with protein product	Approved
gene	S1PR2	sphingosine-1-phosphate receptor 2	HGNC:3169	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3169	Gene with protein product	Approved
gene	S1PR3	sphingosine-1-phosphate receptor 3	HGNC:3167	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3167	Gene with protein product	Approved
gene	S1PR4	sphingosine-1-phosphate receptor 4	HGNC:3170	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:3170	Gene with protein product	Approved
gene	S1PR5	sphingosine-1-phosphate receptor 5	HGNC:14299	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:14299	Gene with protein product	Approved
gene	S100A1	S100 calcium binding protein A1	HGNC:10486	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10486	Gene with protein product	Approved
gene	S100A2	S100 calcium binding protein A2	HGNC:10492	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10492	Gene with protein product	Approved
gene	S100A3	S100 calcium binding protein A3	HGNC:10493	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10493	Gene with protein product	Approved
gene	S100A4	S100 calcium binding protein A4	HGNC:10494	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10494	Gene with protein product	Approved
gene	S100A5	S100 calcium binding protein A5	HGNC:10495	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10495	Gene with protein product	Approved
gene	S100A6	S100 calcium binding protein A6	HGNC:10496	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10496	Gene with protein product	Approved
gene	S100A7	S100 calcium binding protein A7	HGNC:10497	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10497	Gene with protein product	Approved
gene	S100A7A	S100 calcium binding protein A7A	HGNC:21657	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21657	Gene with protein product	Approved
gene	S100A8	S100 calcium binding protein A8	HGNC:10498	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10498	Gene with protein product	Approved
gene	S100A9	S100 calcium binding protein A9	HGNC:10499	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10499	Gene with protein product	Approved
gene	S100A10	S100 calcium binding protein A10	HGNC:10487	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10487	Gene with protein product	Approved
gene	S100A11	S100 calcium binding protein A11	HGNC:10488	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10488	Gene with protein product	Approved
gene	S100A12	S100 calcium binding protein A12	HGNC:10489	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10489	Gene with protein product	Approved
gene	S100A13	S100 calcium binding protein A13	HGNC:10490	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10490	Gene with protein product	Approved
gene	S100A14	S100 calcium binding protein A14	HGNC:18901	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:18901	Gene with protein product	Approved
gene	S100A16	S100 calcium binding protein A16	HGNC:20441	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:20441	Gene with protein product	Approved
gene	S100B	S100 calcium binding protein B	HGNC:10500	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10500	Gene with protein product	Approved
gene	S100G	S100 calcium binding protein G	HGNC:1436	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:1436	Gene with protein product	Approved
gene	S100P	S100 calcium binding protein P	HGNC:10504	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10504	Gene with protein product	Approved
gene	S100PBP	S100P binding protein	HGNC:25768	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25768	Gene with protein product	Approved
gene	S100Z	S100 calcium binding protein Z	HGNC:30367	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30367	Gene with protein product	Approved
gene	SAA1	serum amyloid A1	HGNC:10513	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10513	Gene with protein product	Approved
gene	SAA2	serum amyloid A2	HGNC:10514	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10514	Gene with protein product	Approved
gene	SAA4	serum amyloid A4, constitutive	HGNC:10516	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10516	Gene with protein product	Approved
gene	SAAL1	serum amyloid A like 1	HGNC:25158	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:25158	Gene with protein product	Approved
gene	SAC3D1	SAC3 domain containing 1	HGNC:30179	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30179	Gene with protein product	Approved
gene	SACM1L	SAC1 like phosphatidylinositide phosphatase	HGNC:17059	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:17059	Gene with protein product	Approved
gene	SACS	sacsin molecular chaperone	HGNC:10519	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10519	Gene with protein product	Approved
gene	SAE1	SUMO1 activating enzyme subunit 1	HGNC:30660	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30660	Gene with protein product	Approved
gene	SAFB	scaffold attachment factor B	HGNC:10520	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10520	Gene with protein product	Approved
gene	SAFB2	scaffold attachment factor B2	HGNC:21605	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:21605	Gene with protein product	Approved
gene	SAG	S-antigen visual arrestin	HGNC:10521	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:10521	Gene with protein product	Approved
gene	SAGE1	sarcoma antigen 1	HGNC:30369	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:30369	Gene with protein product	Approved
